Country,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds,Calories,GDP,Code,Population
Spain,1993,12.38551191,9.707816852,53.13180386,2115.597742,14.94632179,0.803762017,115.1902382,2.385168439,837.965706,6608.300446,39986.39266,2191.952682,10193.0617,5096.777803,4462.326435,10809.98205,50191.62388,,33106.65956,70577.90469,66357.6397,8.302670813,3.708319079,1161.977762,17878.96798,16170.55,5624.99545,19529.00061,11292.96324,,525000000000.0,ESP,39651627
Spain,1994,12.86712091,9.640056629,53.52708396,1925.628298,12.10756426,0.675382021,109.392897,1.897496429,724.4740527,6465.438477,39076.31586,2376.077467,10038.35333,5223.935376,4995.622567,10787.45659,50797.00839,,33823.16421,70237.14086,66796.43782,7.485361114,2.993076179,1187.771864,17905.52974,16397.02,5583.547965,19319.06788,11228.97363,,531000000000.0,ESP,39858722
Spain,1995,13.4606387,9.677910854,55.27150087,1777.272475,10.68570244,0.623408238,109.4831208,1.630552323,649.4502513,6461.085714,38763.81799,2582.72246,9968.716641,5426.473323,5561.149315,10889.31329,51972.66331,33947.44984,34875.77806,70748.28787,68390.26853,6.760444561,2.571256367,1236.162927,18220.63503,16879.05,5616.843862,19376.83193,11329.17562,,615000000000.0,ESP,40052733
Spain,1996,13.76377839,9.542582401,57.03062694,1654.449943,10.62422237,0.627724618,111.0072065,1.577979972,638.3256791,6442.050689,38226.06371,2642.522155,9856.422258,5634.206092,5355.270291,10955.46062,53140.43869,,35897.57155,71165.65806,69346.41852,6.301217186,2.476927835,1276.683816,18566.21435,17368.16,5631.070055,19364.85752,11396.7845,"3,320",643000000000.0,ESP,40237375
Spain,1997,14.17139847,9.487222977,58.70512618,1508.649816,10.07695731,0.606972653,114.359186,1.449733243,587.6999735,6279.515715,36954.38723,2333.11652,9495.697507,5701.347491,3406.385745,10750.77613,53262.18513,,36185.05391,69893.34312,68602.46354,6.175665782,2.246829719,1286.312416,18436.39916,17392.64,5508.033471,18858.48377,11144.53327,,590000000000.0,ESP,40423823
Spain,1998,15.54497599,10.05488429,62.99369043,1422.630296,9.583849867,0.612162159,117.8142252,1.323761826,550.6829112,6362.096994,36791.95019,2187.769607,9458.19066,5971.129197,2515.25807,10953.957,55290.66259,,37591.12118,71118.06205,70126.54637,5.905715687,2.07346471,1342.896451,18999.5785,18069.13,5576.651541,19046.19283,11287.00925,,619000000000.0,ESP,40617436
Spain,1999,17.25818319,10.79455352,68.75303519,1365.716418,9.334116187,0.635656159,125.7345194,1.228757041,527.767026,6507.712117,37165.33116,2253.858846,9766.319561,6259.98214,2462.732287,11151.96563,57183.86781,,39045.13622,72481.74791,72265.2334,6.848804583,1.987658797,1418.620895,19624.76917,18779.96,5681.632513,19280.38259,11410.75591,,635000000000.0,ESP,40812855
Spain,2000,18.60974626,11.24003263,69.1747544,1203.976937,10.13877935,0.717063196,130.0856852,1.293599909,529.0988943,6218.6698,35912.70276,2221.853541,9167.875567,6140.602471,2317.266757,10646.7085,55576.69969,32221.38882,38379.52402,69421.2907,70047.81529,6.071373547,2.12149093,1397.666197,18818.07151,18115.53,5457.190639,18335.78649,10835.09085,,598000000000.0,ESP,41019773
Spain,2001,19.99313445,11.64038474,70.68965711,1113.055096,9.977251648,0.766422042,132.245593,1.22650162,521.8756156,6130.986111,35817.10724,2214.146782,8905.407862,6246.360198,2263.336693,10542.87373,55439.54526,,38660.78519,68749.25698,69936.7362,7.047662447,2.107142973,1420.16163,18736.10053,18122.43,5414.721254,18066.75823,10661.37935,"3,370",628000000000.0,ESP,41245604
Spain,2002,21.84381131,9.910788773,74.41683368,1049.30738,11.11485131,0.847827032,138.7657449,1.351618761,555.4051432,6134.148212,35921.23865,2218.993879,8770.91719,6433.026959,2285.464567,10601.31582,55678.15561,,39214.08931,68995.24822,70347.86738,6.545516699,2.343668006,1461.938982,18989.40981,18452.03,5425.335301,18011.29382,10650.48674,,709000000000.0,ESP,41755702
Spain,2003,23.91230919,10.43805128,78.62181368,1009.833704,11.83359442,0.905613673,145.3139913,1.425643126,577.753614,6229.910899,37266.24779,2242.005184,8854.355928,6754.402647,2354.293432,10856.23608,56768.83332,,40400.5177,70610.53664,71367.25637,7.870903092,2.51282377,1530.06221,19480.25554,18997.41,5572.682565,18303.96988,10858.10982,,907000000000.0,ESP,42506541
Spain,2004,24.73748324,10.35163092,78.80095192,923.892894,11.9292395,0.970938415,143.1861307,1.410896434,580.7431852,6033.387431,35793.82743,2205.886402,8607.884691,6679.472569,2309.298914,10489.63948,55137.98022,,39811.53995,68782.40787,69965.27786,7.410238346,2.590097785,1513.991838,18969.67672,18560.48,5447.120549,17593.02156,10493.32724,,1070000000000.0,ESP,43234563
Spain,2005,25.95311102,10.40011557,81.73812696,869.8177918,11.86652098,0.992797702,145.4438401,1.404220723,567.5523449,6016.967329,35777.74055,2203.402978,8549.760252,6782.163756,2252.759882,10406.22564,55192.94664,30441.20199,40097.35833,68823.89003,70063.63272,7.19519444,2.637291874,1524.82759,19002.84844,18653.25,5467.739731,17374.75475,10415.93406,,1150000000000.0,ESP,43958884
Spain,2006,27.18141302,10.45169092,81.6087669,798.8159445,11.84898421,1.017613206,146.1900562,1.385796943,550.1136281,5830.615732,34977.58767,2163.822466,8309.574326,6693.559208,2177.916952,10073.40585,54409.46424,29461.27658,39696.96505,67262.38411,68443.90017,6.342920861,2.640558979,1539.786173,18510.97445,18217.76,5378.999006,16734.29503,10079.44224,"3,270",1260000000000.0,ESP,44695446
Spain,2007,29.17549327,10.75705314,84.25251561,770.2434652,12.15885371,1.048625468,150.0122794,1.428482687,558.9534692,5836.801082,34875.003,2198.115463,8249.073435,6777.729277,2208.734636,10070.81848,55411.14637,,40215.59916,67736.28186,68603.0069,6.430302255,2.736593491,1591.918164,18681.52066,18426.01,5443.857059,16608.93145,9969.77436,,1470000000000.0,ESP,45516501
Spain,2008,30.78333649,10.82278128,86.06462197,726.2109983,11.51015914,1.007027811,152.0434399,1.365745083,543.0129051,5759.918899,34225.73596,2203.924739,8116.247169,6790.373044,2173.098367,9974.183184,55986.24285,,40389.30073,67606.07279,67613.31416,7.4003577,2.610652935,1645.188714,18568.00913,18356.47,5459.444802,16297.00051,9780.149532,,1630000000000.0,ESP,46235055
Spain,2009,31.93586736,10.70929587,85.48081448,658.1029837,10.69779728,1.026563575,153.4737223,1.287789903,507.5235974,5576.509457,33190.37121,2155.251941,7941.100562,6651.181741,2065.325999,9653.009678,55408.87324,,39855.59256,66453.2193,66127.64407,6.365664974,2.550094536,1651.170195,18092.58348,17942.21,5411.738685,15622.26919,9420.41536,,1490000000000.0,ESP,46635182
Sri Lanka,1990,1929.87694,1549.198755,952.8072679,6734.881363,100.7028809,9.052286363,1960.095564,421.7441717,2895.625623,2268.921151,1526.1762,676.0161868,4900.253018,4593.253082,256.4346046,1707.700918,12359.94557,8710.694404,3835.005626,17988.67013,11529.8237,92.95335834,753.9390068,426.7505231,9037.930519,2316.52,9146.720559,5320.283034,4526.600115,,8032551173.0,LKA,16352458
Sri Lanka,1991,1779.31739,1425.299535,858.0306338,6193.236116,74.13796885,6.657748768,1563.195839,343.3917356,2531.642435,2113.67741,1515.137975,626.4549249,4649.76118,4315.560823,256.6478307,1625.32657,11937.36467,,3677.982651,17132.71103,10848.78762,82.8434549,634.5727069,426.43979,8392.918234,2212.46,8821.263333,5009.28523,4236.045154,"2,170",9000362582.0,LKA,16475354
Sri Lanka,1992,1646.58783,1315.594281,799.0655557,6157.123272,65.5310161,5.691966805,1434.92422,318.2763235,2539.901059,2121.746203,1556.9023,616.1666935,4739.296414,4365.222807,268.8148398,1657.812079,12326.39807,,3783.824544,17439.20937,10935.62047,80.55237729,594.4821875,443.2094313,8412.626189,2268.49,9077.207091,5076.111214,4272.430626,,9703011636.0,LKA,16739297
Sri Lanka,1993,1519.196406,1209.315786,728.9188077,5997.445233,47.59762531,4.219622471,1155.869365,256.8144173,2153.054361,2096.746329,1628.283604,613.016228,4752.036937,4347.452521,283.612065,1668.970129,12581.28025,,3862.567286,17531.67071,10757.23423,73.12037882,500.3350773,459.9466261,8264.257898,2279.82,8888.952965,5064.241267,4246.709223,,10338679636.0,LKA,17025923
Sri Lanka,1994,1430.907313,1133.455229,694.0411883,6220.689874,44.08523598,3.71842261,1104.539327,241.0893218,2191.995526,2204.726679,1753.910185,645.7075892,5071.923923,4629.815293,299.9957263,1777.589376,13556.85208,,4176.242381,18650.21916,11443.82779,71.68471731,470.0480027,480.2331088,8682.022082,2475.13,9232.960495,5398.88174,4524.438682,,11717604209.0,LKA,17275777
Sri Lanka,1995,1349.603143,1063.04948,663.9650224,6537.930252,38.84036025,3.068833783,1040.18197,223.8245404,2112.120781,2345.816137,1940.170615,684.6716626,5542.596057,5040.254508,312.2290424,1924.514496,14834.961,10167.61398,4601.251857,20206.16664,12634.87252,69.25512718,444.87602,515.1324575,9276.195106,2753.23,9841.685198,5881.097553,4931.347199,,13029697561.0,LKA,17564066
Sri Lanka,1996,1256.204719,982.6482808,628.2589956,6687.861143,37.9344249,2.764013007,1024.802577,209.9272492,2112.598243,2437.301944,2111.09888,738.7443471,5820.69456,5299.162797,335.2690842,2028.787728,15796.08051,,4934.436802,21262.43078,13191.04074,68.1748365,416.0746001,541.2093081,9635.252403,2962.79,10172.07729,6174.462786,5220.286012,"2,250",13897738375.0,LKA,17905020
Sri Lanka,1997,1163.392337,902.8429286,597.233998,6911.381594,39.50039786,2.679727783,1060.246314,201.1385483,2111.734771,2558.43018,2408.785824,884.0759746,6238.020484,5667.55974,365.4915456,2167.850502,17104.58507,,5397.302457,22757.57632,13963.35167,67.45294914,396.1464174,617.9023142,10131.22716,3235.53,10712.48857,6596.867283,5599.375438,,15091913884.0,LKA,18248204
Sri Lanka,1998,1032.256487,794.8343367,525.1789122,6454.877912,35.46838445,2.462836433,928.416669,166.1418887,1736.910555,2413.487347,2513.055575,909.0209385,6013.701438,5423.359301,367.8033049,2088.906768,16813.48022,,5343.967043,22006.23658,13480.92141,57.61434295,340.1691564,631.5462222,9604.719569,3164.75,10210.82436,6317.256993,5362.325193,,15794972847.0,LKA,18596005
Sri Lanka,1999,935.5857209,715.3950115,483.6792311,6443.968238,28.14095308,1.590028378,845.3036873,143.6772945,1680.543318,2449.635915,2687.648,945.4759812,6184.695573,5528.179679,392.4301053,2135.91178,17671.59708,,5685.139975,22624.54605,13638.34293,56.39393397,290.7580533,671.8387152,9732.777701,3304.0,10368.17202,6466.923864,5467.443331,,15656327860.0,LKA,18944734
Sri Lanka,2000,881.4581163,668.893254,454.0429386,6424.812145,26.58547931,1.362014644,805.3307899,131.0490739,1715.499231,2481.461884,2900.614732,979.0928976,6362.358497,5609.867669,411.9854353,2176.150053,18545.30166,12183.46692,6012.245774,23148.51401,13964.12455,54.9277446,260.7481044,713.7120729,9868.633912,3459.55,10531.25891,6601.039242,5553.551621,,16330814180.0,LKA,19293057
Sri Lanka,2001,825.1899179,621.2087154,412.2023267,6021.091501,25.1674989,1.257699779,688.0277906,95.30986523,1667.639142,2339.11508,2918.134053,937.0343931,6053.919536,5257.835334,407.2209222,2070.602519,18123.80696,,5891.807615,22000.562,13275.45093,47.81846572,167.2477751,711.1215748,9356.053768,3350.38,9915.622246,6227.824777,5213.880228,"2,360",15749753805.0,LKA,19600360
Sri Lanka,2002,770.2356707,574.8065056,377.521311,5770.269461,21.58028484,1.051045042,601.5807606,76.11395473,1530.103701,2290.518722,2944.109974,899.5326826,5947.489866,5080.860752,421.7899698,2035.90297,18340.55944,,6031.222769,21578.31325,12754.42881,43.10608667,124.571304,724.0529805,9124.053594,3369.39,9663.80957,6075.55602,5051.143346,,16536535647.0,LKA,19805749
Sri Lanka,2003,721.7619881,534.009998,354.8661574,5829.835149,19.72294266,0.889526182,562.0794013,67.39235841,1515.163561,2348.81336,3095.779594,887.7502646,6128.865849,5149.299172,441.3901135,2092.45791,19396.05244,,6458.25194,22051.57844,12967.88976,41.21309917,102.311704,752.8105469,9362.937468,3549.77,9629.604165,6222.593918,5152.391586,,18881765437.0,LKA,19951521
Sri Lanka,2004,687.8312778,503.0703437,336.7400652,5800.630243,17.20963108,0.753477642,481.3714438,49.19999468,1476.559991,2371.784159,4551.888826,860.6250004,6154.45109,5086.386241,454.0128351,2109.077486,20167.72448,,6798.692043,22053.27586,12787.28521,38.65060813,60.50860864,778.1447936,9420.578007,3637.43,9390.883501,6229.851722,5132.702025,,20662525941.0,LKA,20087608
Sri Lanka,2005,665.9415821,480.5838841,333.076696,5874.720096,24.29776604,0.84328882,593.5536429,63.37900902,2036.392905,2442.751418,3253.754777,835.818993,6264.188869,5092.532065,464.8424765,2142.638551,21102.39488,12459.66272,7196.113691,22179.86684,12786.5395,41.89836457,59.96390531,806.3814347,9660.345566,3803.79,9195.531434,6325.492637,5200.91856,,24405791045.0,LKA,20216531
Sri Lanka,2006,619.5916139,440.5863483,307.7526353,5926.14503,15.81924138,0.567951802,423.0318007,40.60897497,1389.259835,2521.775594,3376.818834,780.934476,6523.773238,5254.534451,465.0771767,2241.160508,22414.56021,12793.40428,7737.822047,22825.2476,12933.36914,35.43957419,40.89684881,816.5767841,9931.334133,4024.13,9249.687735,6594.267347,5443.891677,"2,390",28279802451.0,LKA,20352417
Sri Lanka,2007,598.9595598,418.6841698,297.6695649,5996.718398,12.98845447,0.445084974,364.8779362,32.475805,1212.261622,2594.862552,3750.203565,769.4300561,6675.319759,5315.761298,460.9040308,2303.528354,23750.30945,,8275.090766,23432.63101,13163.08972,31.80424474,34.62954204,833.7010657,10229.70929,4253.37,9253.383131,6748.339126,5605.421585,,32350238663.0,LKA,20492546
Sri Lanka,2008,580.6244017,397.1358086,291.8568517,6071.991762,13.43388932,0.41831487,357.7944056,32.83045139,1251.455742,2687.433632,4114.980841,748.1960892,6895.262295,5471.946328,461.0546208,2398.818045,25017.78637,,8855.558324,24262.99858,13422.70444,30.67341695,37.97326754,850.1912015,10586.3559,4536.01,9358.883426,6987.991346,5857.009239,,40713826321.0,LKA,20629377
Sri Lanka,2009,550.0727659,367.4707506,277.1664034,5789.435625,15.8058959,0.439560341,384.4753613,39.73638563,1458.562103,2653.440351,4168.814826,682.4343472,6703.211628,5274.131691,466.6719529,2337.45786,24814.89425,,9024.978733,23597.83895,12623.98675,31.75308357,51.80508366,833.7637805,10305.1809,4537.3,8897.020363,6789.175459,5712.611365,,42066223971.0,LKA,20756435
Sudan,1990,15221.36335,12596.34648,9710.032488,18582.0339,4974.536514,335.5483398,39270.6037,13644.85234,28154.99698,1219.4099,3140.897598,344.0651452,8873.581255,6929.311648,360.7820566,5036.820325,13608.7319,10612.82704,8558.47455,31843.25469,2526.548239,1285.149339,14783.76117,369.2289167,22496.68822,4005.89,3070.719947,12197.69177,8448.497031,,,SDN,22021483
Sudan,1991,15082.01191,12458.68786,9610.987485,18459.15444,4916.812071,321.7000724,38953.78739,13141.13247,27459.14199,1221.842853,3479.171764,378.7748707,9101.14307,7112.007117,434.0211044,5210.468153,14110.22567,,9064.76214,32790.59658,2571.265663,1281.498926,14260.2482,375.4309023,22626.46698,4261.29,3154.845618,12513.76359,8669.23618,"1,960",,SDN,22470678
Sudan,1992,15013.38641,12377.05515,9556.689618,18439.08433,4900.157268,309.0338675,38720.39138,12774.24672,27776.2975,1223.889976,3774.953908,420.8801877,9336.023727,7304.108663,535.4129689,5379.808302,14624.52224,,9569.505649,33749.25701,2615.217083,1280.160769,13906.47196,386.7165763,22788.65711,4446.32,3238.167288,12834.32818,8892.315337,,,SDN,22927356
Sudan,1993,14984.12106,12312.74895,9512.89384,18621.04422,4865.867144,297.2557719,38483.96982,12455.11405,27233.10497,1220.299648,4212.940623,465.6924242,9526.100363,7459.446555,657.6855303,5526.824205,15102.62425,,10022.05069,34592.87591,2650.031739,1262.016709,13597.09748,411.7599019,23072.31474,4551.37,3307.518342,13097.84695,9075.160688,,,SDN,23445599
Sudan,1994,15161.47182,12414.86401,9590.191833,18850.45526,4857.593236,291.0858414,38119.75851,12085.79665,26942.18466,1217.384334,4113.966855,516.8975173,9710.430011,7611.013981,804.0375781,5664.239878,15575.73493,,10458.48282,35417.52484,2678.687462,1244.288873,13150.75587,398.2065834,23366.81117,4619.86,3378.626925,13349.54681,9251.419021,,,SDN,24043951
Sudan,1995,15143.02029,12361.9727,9541.607362,18998.96496,4807.5715,280.0077683,37512.29463,11771.2671,26523.55636,1208.083608,4200.667485,568.0222949,9845.279692,7724.246259,962.3195478,5780.971917,16005.72045,12896.3841,10828.15656,36114.61148,2700.374107,1208.748943,12842.51931,404.5051411,23476.40457,4584.07,3450.891989,13546.45823,9391.825137,,,SDN,24672143
Sudan,1996,14949.24409,12163.51543,9402.457141,18979.47912,4650.217249,267.997499,36546.94329,11422.67197,25854.15686,1197.178097,4260.827913,620.6029507,9964.802521,7824.26797,1127.630722,5879.957045,16444.68865,,11167.70968,36770.44261,2720.9493,1179.09172,12431.61197,418.6769431,23542.67626,4672.72,3514.108953,13727.50478,9521.537368,"2,100",,SDN,25231533
Sudan,1997,14799.33255,12002.33145,9272.428782,18839.12615,4518.755789,255.9208221,35362.72169,11045.80649,25640.44817,1180.80761,4336.438902,678.5705451,10044.76119,7889.119637,1304.592458,5950.287612,16869.64058,,11456.86799,37310.43917,2729.566601,1157.381898,11996.95425,421.6175307,23453.31964,4725.88,3566.372918,13868.32064,9624.549549,,,SDN,25799826
Sudan,1998,14771.8675,11937.27519,9219.542785,18740.72509,4452.020674,245.7076524,34444.57916,10748.92,25658.29333,1162.355896,4334.041745,735.9065862,10101.77211,7936.639116,1479.432161,6002.276947,17286.74826,,11720.96568,37773.69168,2734.891298,1141.094903,11663.02036,426.6927978,23360.57586,4733.37,3608.045381,13980.48225,9708.325488,,,SDN,26458999
Sudan,1999,14838.90031,11960.15943,9243.857144,18695.04843,4377.97088,240.5811142,33321.0074,10268.6444,25501.34754,1141.004402,4336.721389,792.7022804,10108.1287,7929.762832,1649.838743,6042.207389,17651.35867,,11963.92337,38123.86259,2731.789147,1138.332623,11015.91533,426.148144,23308.51793,4729.04,3653.712644,14020.80102,9730.646935,,,SDN,27130619
Sudan,2000,14760.62541,11867.96212,9201.945117,18363.86845,4260.387835,235.3046131,32072.46249,9698.652013,25472.11884,1117.635022,4294.590636,848.8314837,10054.80748,7877.63201,1818.562459,6079.341023,17979.62845,13881.36103,12203.6702,38350.70932,2723.447249,1141.469334,10272.59079,424.6953285,23038.35665,4791.02,3674.626636,14001.10027,9709.256725,,,SDN,27816747
Sudan,2001,14327.72284,11499.21298,8979.141092,18000.56824,4135.325595,222.1244854,30847.04559,9268.393998,25400.43052,1090.266209,4238.259682,901.1722488,10025.65795,7847.813901,1975.244858,6117.029807,18430.16887,,12552.09224,38626.93012,2724.31628,1124.261762,9809.486724,422.5938789,22828.17356,4945.73,3696.176831,14016.53444,9715.655459,"2,140",,SDN,28516774
Sudan,2002,13791.40014,11046.96206,8681.729483,17471.96971,3972.384949,208.17974,29726.21203,8965.785838,25511.89903,1053.702452,4189.285364,947.8884935,9989.081483,7815.500978,2119.795967,6139.329731,18995.25977,,12970.2395,38875.91241,2724.23101,1099.889755,9596.834456,426.2333883,22465.29271,5112.57,3712.579375,14023.32428,9722.46725,,,SDN,29228727
